id,name,isFork,commits,branches,defaultBranch,releases,contributors,license,watchers,stargazers,forks,size,createdAt,pushedAt,updatedAt,homepage,mainLanguage,totalIssues,openIssues,totalPullRequests,openPullRequests,blankLines,codeLines,commentLines,metrics,lastCommit,lastCommitSHA,hasWiki,isArchived,languages,labels,topics
3499879,tasvideos/bizhawk,FALSE,18947,60,master,76,97,Other,80,1287,284,566624,2015-06-22T02:33:14,2021-10-14T12:22:21,2021-10-15T08:21:24,http://tasvideos.org/BizHawk.html,C#,2438,420,526,16,,,,[],2021-10-14T12:22:21,d0caff6cf31aa1f74cb23f3fd14e9421b79cc88b,,,"{""C#"":13609343,""C"":13148186,""C++"":11645278,""HTML"":426873,""Lua"":366259,""Rust"":161937,""Makefile"":141655,""Assembly"":58452,""SourcePawn"":51581,""Shell"":31307,""Python"":27860,""HLSL"":21711,""GLSL"":19261,""Limbo"":15313,""Pawn"":13722,""Raku"":9793,""Batchfile"":6859,""Pascal"":471,""CSS"":74}","[""#notourproblem"",""app: discohawk"",""app: emuhawk"",""as intended / #won'tfix"",""bug (googlecode)"",""core update request"",""core: a7800hawk"",""core: atari2600hawk"",""core: bsnes"",""core: c64hawk"",""core: colecohawk"",""core: cygne"",""core: emu7800"",""core: faust"",""core: future core"",""core: gambatte"",""core: gbahawk"",""core: gbhawk"",""core: genplus-gx"",""core: handy"",""core: hypernyma"",""core: intellihawk"",""core: mame"",""core: melonds"",""core: mgba"",""core: mupen64plus"",""core: neopop"",""core: neshawk"",""core: o2hawk"",""core: octoshock"",""core: pcehawk"",""core: picodrive32x"",""core: quicknes"",""core: sameboy"",""core: saturnus"",""core: smshawk"",""core: snes9x"",""core: t.s.t."",""core: ti83hawk"",""core: turbonyma"",""core: uzem"",""core: vba-next"",""core: vectrexhawk"",""core: virtu"",""core: virtualboyee"",""core: yabause"",""core: zxhawk"",""dependencies"",""enhancement"",""ext. tool: dbman"",""ext. tool: future tool"",""heisenbug"",""homebrew"",""homebrew (console-verified)"",""inaccuracy"",""meta"",""open to design proposals only"",""open to design proposals or prs"",""open to prs for existing design"",""priority: critical"",""priority: high"",""priority: low"",""priority: poop"",""question/support"",""re: apihawk"",""re: crop/filter/pad/stretch"",""re: fceux feature-parity"",""re: libretro"",""re: lua api/scripting"",""re: multiplatform"",""re: sub*hawk"",""re: tastudio undo/redo"",""re: waterbox"",""repro: affects 1.13.x"",""repro: affects 2.3.3"",""repro: affects 2.3/2.3.1/2.3.2"",""repro: affects 2.4"",""repro: affects 2.4.1"",""repro: affects 2.4.2"",""repro: affects 2.5"",""repro: affects 2.5 dev"",""repro: affects 2.5.1"",""repro: affects 2.5.2"",""repro: affects 2.5.2 dev"",""repro: affects 2.6"",""repro: affects 2.6 dev"",""repro: affects 2.6.1"",""repro: affects 2.6.2"",""repro: affects 2.6.2 dev"",""repro: affects 2.6.3"",""repro: affects 2.6.3 dev"",""repro: affects 2.6.4 dev"",""repro: could not reproduce"",""repro: fixed/added as of 2.2.x"",""repro: fixed/added as of 2.3/2.3.1/2.3.2"",""repro: fixed/added in 2.3.3"",""repro: fixed/added in 2.4"",""repro: fixed/added in 2.4.1"",""repro: fixed/added in 2.4.2"",""repro: fixed/added in 2.5"",""repro: fixed/added in 2.5.1"",""repro: fixed/added in 2.5.2"",""repro: fixed/added in 2.6"",""repro: fixed/added in 2.6.1"",""repro: fixed/added in 2.6.2"",""repro: fixed/added in 2.6.3"",""repro: fixed/added in 2.6.4 dev"",""repro: fixed/added in branch/fork"",""repro: fixed/added in upstream stable"",""repro: patch pending"",""repro: regression from 2.0.x"",""repro: regression from 2.2.x"",""repro: regression from 2.3"",""repro: regression from 2.3.1"",""repro: regression from 2.3.2"",""repro: regression from 2.3.3"",""repro: regression from 2.4"",""repro: regression from 2.4.1"",""repro: regression from 2.4.2"",""repro: regression from 2.5"",""repro: regression from 2.5.1"",""repro: regression from 2.5.2"",""repro: regression from 2.6"",""repro: regression from 2.6.1"",""repro: regression from 2.6.2"",""repro: regression from 2.6.3"",""repro: regression from ???"",""reproducible bug"",""tool: basic bot"",""tool: code?data logger"",""tool: hex editor"",""tool: lua console"",""tool: tastudio"",""waiting on upstream""]",[]
3499882,xamarin/xamarincommunitytoolkit,FALSE,656,33,main,30,98,MIT License,116,1594,489,9536,2016-12-22T10:45:24,2023-06-02T09:31:22,2023-06-10T08:08:40,,C#,1062,279,736,7,,,,[],2023-05-06T11:49:58,9b80d796cb2cbeb46a304d724157249528fca422,,,"{""C#"":1585077,""Shell"":58971}","["":exclamation: breaking change"",""a/animation"",""a/attachedproperties"",""a/avatarview"",""a/badgeview"",""a/behaviors"",""a/cameraview :camera_flash:"",""a/commands"",""a/converters"",""a/documentation"",""a/drawingview"",""a/effects"",""a/expander"",""a/i18n :globe_with_meridians:"",""a/icontintcoloreffect"",""a/lazyview"",""a/linker"",""a/markup"",""a/mediaelement"",""a/mvvm"",""a/popup"",""a/range-slider"",""a/sample-app"",""a/shadoweffect"",""a/shield :shield:"",""a/sidemenuview"",""a/snackbar"",""a/statelayout"",""a/tabview"",""a/tests :test_tube:"",""a/toucheffect"",""a/validation"",""a/views"",""a11y"",""api-change :rotating_light:"",""awaiting-review"",""backported"",""blocker"",""bug"",""buildchain"",""do-not-merge"",""duplicate"",""enhancement"",""excellent-report :1st_place_medal:"",""feature-request"",""good-first-issue"",""hacktoberfest-accepted"",""history-needs-checking"",""housekeeping"",""in-progress"",""invalid"",""known issue"",""maui-compat"",""need-more-information"",""needs-approval"",""needs-documentation"",""needs-more-discussion"",""needs-reproduction"",""needs-sample"",""needs-specifications"",""needs-tests"",""not-on-roadmap"",""not-up-for-grabs"",""optimization"",""p/all"",""p/android"",""p/gtk"",""p/ios"",""p/macos"",""p/tizen"",""p/wpf"",""proposal"",""question"",""ready-to-implement"",""ready-to-merge"",""regression"",""retarget-required"",""s/unverified"",""stale"",""takeover"",""unable-to-reproduce"",""under-investigation"",""up-for-grabs"",""uwp"",""? housekeeping""]","[""android"",""behaviors"",""converters"",""effects"",""hacktoberfest"",""ios"",""uwp"",""xamarin-community-toolkit"",""xamarin-forms""]"
3499883,revolutionary-games/thrive,FALSE,6114,56,master,33,300,Other,88,2176,436,141871,2012-08-30T03:31:36,2023-05-16T01:16:41,2023-05-15T10:52:39,https://revolutionarygamesstudio.com/,C#,2350,623,2002,20,,,,[],2023-05-13T08:41:51,faa5f4461af93a0b2cda1ec560b02c897a3d7af8,,,"{""C#"":4169249,""GLSL"":18167,""Dockerfile"":1635,""Ruby"":1509}","[""2d_art"",""bug"",""c#"",""controller"",""dependencies"",""difficult"",""documentation"",""duplicate"",""easy"",""engine"",""gles2"",""good first issue"",""gui"",""help wanted"",""impeded"",""intermediate"",""invalid"",""modding"",""modelling"",""new feature"",""non-gating"",""platform:linux"",""platform:mac"",""platform:windows"",""programming"",""review"",""ruby"",""saving"",""sound"",""stage:ascension"",""stage:awakening"",""stage:aware"",""stage:industrial"",""stage:microbe"",""stage:multicellular"",""stage:society"",""stage:space"",""steam"",""translation""]",[]
3500062,azure/bicep,FALSE,1138,39,main,12,62,MIT License,105,1229,201,20829,2020-05-13T02:18:30,2021-03-30T05:33:22,2021-03-29T08:49:32,,C#,820,303,1191,23,,,,[],2021-03-29T07:53:58,a1a356186195c3b4728a05535f91f0e7cc101e8a,,,"{""C#"":2124278,""TypeScript"":50023,""PowerShell"":10016,""JavaScript"":5593,""Inno Setup"":1693,""Ruby"":607,""CSS"":514,""HTML"":181}","["".net"",""analyzer"",""awaiting response"",""bug"",""cli"",""dependencies"",""discussion"",""do not merge"",""documentation"",""draft"",""duplicate"",""enhancement"",""error-message"",""example-request"",""github_actions"",""good first issue"",""help wanted"",""implementation"",""intermediate language"",""invalid"",""investigate"",""javascript"",""linting-rule"",""meeting notes"",""modules"",""needs feedback"",""needs: triage :mag:"",""no repro"",""process"",""proposal"",""provider bug"",""question"",""revisit"",""semantic model"",""story: linter"",""story: quickstarts"",""story: snippets"",""syntax"",""tech debt"",""type system"",""types"",""vs code"",""won't fix"",""wontfix""]",[]
3500299,mkaring/confuserex,TRUE,890,17,master,11,35,MIT License,79,1672,258,9817,2018-07-10T07:08:24,2023-03-02T02:48:44,2023-03-08T12:35:14,https://mkaring.github.io/ConfuserEx/,C#,304,73,185,15,,,,[],2022-04-15T12:35:28,657fb58dcf7c7a408c60ab496bfdf6442d751787,,,"{""C#"":1544096,""PowerShell"":1824,""Visual Basic .NET"":219,""C++"":113}","[""bug"",""dependencies"",""documentation"",""duplicate"",""enhancement"",""feedback-required"",""good first issue"",""help wanted"",""inactive"",""invalid"",""potential-bug"",""question"",""triage"",""wontfix""]",[]
3500363,crosire/scripthookvdotnet,FALSE,2734,3,main,52,55,zlib License,99,1017,537,6902,2015-04-25T10:24:36,2023-05-15T05:19:54,2023-05-16T12:34:00,,C#,643,14,573,4,,,,[],2023-05-15T02:23:32,a3dd32274fb9bf70419f4464a297a6cfe5aa2152,,,"{""C#"":4444701,""C++"":11484,""PowerShell"":756}","[""bug"",""duplicate"",""enhancement"",""help wanted"",""invalid"",""needs feedback"",""pending"",""question"",""wontfix""]",[]
3500472,ppy/osu-framework,FALSE,23081,3,master,579,132,MIT License,47,1331,365,440033,2016-08-26T03:45:35,2023-04-21T07:41:55,2023-04-23T03:34:46,,C#,1060,304,4667,76,,,,[],2023-04-21T07:41:55,7c5b248198ee8bfa6b65e56e710afc3a3af45f39,,,"{""C#"":6725241,""C"":14186,""Shell"":6092,""RenderScript"":4408,""PowerShell"":1225,""GLSL"":1117}","[""area:audio"",""area:bindable"",""area:clocks"",""area:configuration"",""area:dependency-injection"",""area:drawable"",""area:fonts"",""area:graphics"",""area:input"",""area:layout"",""area:libraries"",""area:localisation"",""area:logging"",""area:network"",""area:opentk"",""area:platform"",""area:pooling"",""area:renderer-gl"",""area:renderer-veldrid"",""area:screens"",""area:shader"",""area:storage"",""area:threading"",""area:tooling"",""area:transformations"",""area:ui"",""area:ux"",""area:video"",""blocked"",""bounty"",""broken-in-sdl"",""dependencies"",""epic"",""fixed-in-sdl"",""framework-fix-required"",""good first issue"",""low priority"",""missing details"",""next-release"",""platform:android"",""platform:ios"",""platform:linux"",""platform:macos"",""platform:mobile"",""platform:windows"",""priority:0"",""priority:1"",""priority:2"",""priority:3"",""proposal"",""size/l"",""size/m"",""size/s"",""size/xl"",""size/xs"",""size/xxl"",""type:code-quality"",""type:compatibility"",""type:documentation"",""type:performance"",""type:reliability"",""type:testing""]",[]
3500698,unity-technologies/graphics,FALSE,25353,2046,master,0,291,Other,537,1999,679,6318712,2020-04-03T07:51:09,2023-03-11T09:17:53,2023-03-12T06:24:17,,C#,0,0,7842,80,,,,[],2023-03-11T09:17:45,7a7c2e1375e41070a382f01177faf3f526d62c76,,,"{""C#"":34767539,""HLSL"":5359502,""ShaderLab"":1957190,""GLSL"":103271,""Mathematica"":78126,""Python"":11911,""PowerShell"":6254,""Batchfile"":1821,""Shell"":1196,""CSS"":699}","[""2d"",""arm"",""backported-10.x"",""backported-2021.1"",""backported-2021.2"",""backported-2021.3"",""backported-2022.1"",""backported-2022.2"",""backported-7.x"",""backported-8.x"",""backported-9.x"",""docs"",""dxr"",""enlighten"",""hdrp"",""high-priority"",""needs-backport-10.x"",""needs-backport-2021.2"",""needs-backport-2022.1"",""needs-backport-2022.2"",""needs-backport-7.x"",""postprocessing v2"",""ready-to-merge"",""sdet"",""shader graph"",""srp"",""template"",""testing"",""universal"",""vfx"",""xr"",""yamato""]",[]
3500700,arkypita/lasergrbl,FALSE,1293,1,master,189,29,Other,105,1011,430,15996,2016-12-04T03:34:40,2023-06-18T06:56:55,2023-06-15T05:12:40,http://lasergrbl.com,C#,1245,202,94,14,,,,[],2023-03-15T08:58:03,aed1b4952d2bcb1944d84621ab7700fbfc37635d,,,"{""C#"":2921026,""Shell"":42016,""Inno Setup"":6453}","[""announcement"",""bug"",""duplicate"",""enhancement"",""feature feedback"",""help wanted"",""marlin fw"",""question"",""to be verified"",""translations"",""wontfix""]","[""engraver"",""gcode"",""grbl"",""laser""]"
3500701,readarr/readarr,FALSE,9955,35,develop,9,155,GNU General Public License v3.0,49,1980,111,284829,2020-02-29T08:05:55,2023-05-28T07:38:18,2023-05-29T03:17:04,http://readarr.com,C#,2055,492,517,14,,,,[],2023-05-28T07:28:24,1e42ac572e4561e500e0464677dfd1b20c77177e,,,"{""C#"":5763521,""JavaScript"":2459509,""CSS"":151681,""Shell"":13564,""HTML"":7527,""Inno Setup"":4040,""EJS"":2113}","[""_tmp_isneeded"",""area: api"",""area: database"",""area: db migration"",""area: db-migration"",""area: dependencies"",""area: documentation"",""area: download clients"",""area: extras"",""area: import lists"",""area: indexer"",""area: indexers"",""area: metadata api"",""area: notifications"",""area: organizer"",""area: parser"",""area: scanning"",""area: tooling"",""area: ui"",""area: unit tests"",""area: update api"",""conflict"",""dependencies"",""documentation"",""duplicate"",""invalid"",""javascript"",""lidarr-pull"",""no-conflict"",""not-pulled"",""on hold: maybe one day"",""on hold: metadataapi blocking"",""priority: critical"",""priority: high"",""priority: low"",""priority: medium"",""question"",""radarr-pull"",""readarr-pull"",""security"",""sonarr upstream"",""sonarr-pull"",""stale"",""status: accepted"",""status: cannot reproduce"",""status: confirmed"",""status: don't merge"",""status: help wanted"",""status: in progress"",""status: indexer - need invite"",""status: info needed"",""status: investigating"",""status: logs needed"",""status: maybe one day"",""status: needs triage"",""status: on hold"",""status: ready for review"",""status: rebase needed"",""status: unlikely"",""status: waiting for op"",""status: won't fix"",""status: won?t fix"",""todo"",""type: bug"",""type: documentation"",""type: duplicate"",""type: enhancement"",""type: external bug"",""type: feature request"",""type: non-readarr issue"",""type: regression"",""type: support"",""type: support.""]","[""audiobook"",""ebook"",""hacktoberfest"",""nzb"",""torrent""]"
3500724,thepbone/galaxybudsclient,FALSE,1011,6,master,32,44,GNU General Public License v3.0,42,2486,149,17484,2020-06-09T09:44:20,2023-05-01T05:43:38,2023-05-02T09:28:02,,C#,187,46,156,3,,,,[],2023-05-01T05:43:38,f84c79b01cc843b6d4f10c04a4babb57220633c4,,,"{""C#"":3707923,""HTML"":99519,""NSIS"":5016,""Shell"":1286}","[""bug"",""crash"",""dependencies"",""documentation"",""duplicate"",""enhancement"",""good first issue"",""help wanted"",""invalid"",""off-topic"",""question"",""wontfix""]",[]
3500726,dotnetcore/bootstrapblazor,FALSE,4689,33,main,19,57,Apache License 2.0,38,1387,204,62745,2020-03-20T10:37:54,2023-05-29T05:08:14,2023-05-30T02:38:49,https://www.blazor.zone,C#,735,3,554,1,,,,[],2023-05-29T05:08:12,4884c4fe45dd7cd233be0894470d00600a02af30,,,"{""C#"":3595480,""HTML"":1929368,""JavaScript"":1871105,""CSS"":885806,""Batchfile"":1438,""PowerShell"":1144,""Shell"":994,""Dockerfile"":599}","[""bug"",""chore"",""documentation"",""duplicate"",""enhancement"",""good first issue"",""help wanted"",""invalid"",""question"",""test"",""triage"",""wontfix""]","[""blazor"",""bootstrap"",""ui"",""wasm"",""webassembly""]"
3500743,flow-launcher/flow.launcher,FALSE,6850,45,dev,38,121,MIT License,32,4324,188,84507,2020-04-21T08:12:15,2023-05-29T10:59:56,2023-05-29T06:53:40,https://flowlauncher.com,C#,919,118,962,57,,,,[],2023-05-26T02:40:29,1cf3099d7b8c96a237fc38ac43adec70ec60e36b,,,"{""C#"":1149920,""PowerShell"":4884,""Python"":757}","["".net"",""3rd party plugin"",""anti-virus false positive"",""bug"",""ci/cd"",""code refactor"",""debug only"",""dependencies"",""design limitation"",""dev branch only"",""document"",""documentation"",""enhancement"",""everything"",""explorer plugin"",""external plugin"",""feature request"",""github_actions"",""help wanted"",""high priority"",""keep-fresh"",""kind/i18n"",""kind/ui"",""listary"",""needs investigation"",""no-pr-activity"",""plan"",""plugin request"",""plugin/port"",""proof of concept"",""question/discussion"",""rebrand"",""release"",""review in progress"",""stale"",""waiting for response""]","[""alfred"",""desktop"",""finder"",""flow-launcher"",""launcher"",""launchy"",""listary"",""plugins"",""portable"",""productivity"",""productivity-tools"",""search"",""spotlight"",""windows"",""wox""]"
3502755,dotnet/aspnetcore,FALSE,49415,185,main,148,339,MIT License,1437,28596,7903,317735,2014-03-11T06:09:42,2022-06-06T12:09:45,2022-06-06T12:25:43,https://asp.net,C#,25823,2290,12856,80,,,,[],2022-06-04T01:07:47,b806844373440a538192181652d466b621a14494,,,"{""C#"":48653221,""JavaScript"":2571260,""C++"":1894093,""HTML"":1254939,""TypeScript"":874116,""Java"":505741,""PowerShell"":277251,""C"":249907,""Shell"":170612,""CSS"":68818,""Batchfile"":22599,""Python"":19476,""CMake"":9697,""F#"":6235,""Roff"":6044,""Lua"":4904,""Dockerfile"":3259,""Makefile"":220,""ASP.NET"":109,""SCSS"":12,""Less"":12,""Smalltalk"":3}","[""* no merge *"",""3.1-candidate"","":heavy_check_mark: resolution: answered"","":heavy_check_mark: resolution: by design"","":heavy_check_mark: resolution: duplicate"","":heavy_check_mark: resolution: fixed"","":heavy_check_mark: resolution: won't fix"",""[obsolete] cost: xl"",""accepted"",""affected-all"",""affected-few"",""affected-medium"",""affected-most"",""affected-very-few"",""analyzer"",""api-approved"",""api-needs-work"",""api-ready-for-review"",""api-suggestion"",""area-blazor"",""area-commandlinetools"",""area-dataprotection"",""area-grpc"",""area-healthchecks"",""area-identity"",""area-infrastructure"",""area-mvc"",""area-perf"",""area-razor.compiler"",""area-runtime"",""area-security"",""area-signalr"",""area-web-frameworks"",""ask-mode"",""author: migration bot :robot:"",""auto-merge"",""blazor ? mvc"",""blazor ? signalr"",""blazor-server"",""blazor-wasm"",""blocked"",""bot: do not lock"",""bottom up work"",""breaking-change"",""bug"",""call to action"",""cla-already-signed"",""cla-not-required"",""cla-required"",""cla-signed"",""clean-up"",""close"",""closed: no-repro"",""community-contribution"",""component ecosystem"",""components big rock"",""continuous-improvement"",""cost: 0"",""cost: l"",""cost: m"",""cost: s"",""cost: xs"",""cost:l"",""cost:m"",""cost:s"",""cost:xl"",""design-notes"",""design-proposal"",""diagnostics"",""docker"",""docs"",""done"",""enhancement"",""epic"",""external"",""feature"",""feature-aadintegration"",""feature-accessibility"",""feature-analytics"",""feature-api-explorer"",""feature-azure"",""feature-blazor-aot-compilation"",""feature-blazor-boot-up"",""feature-blazor-builtin-components"",""feature-blazor-client-assets"",""feature-blazor-component-model"",""feature-blazor-debugging"",""feature-blazor-deployment"",""feature-blazor-desktop"",""feature-blazor-error-boundary"",""feature-blazor-form-validation"",""feature-blazor-jsinterop"",""feature-blazor-lazy-loading"",""feature-blazor-linking"",""feature-blazor-msal"",""feature-blazor-native-dependencies"",""feature-blazor-routing"",""feature-blazor-server-auth"",""feature-blazor-server-experience"",""feature-blazor-tooling"",""feature-blazor-virtualization"",""feature-blazor-wasm-auth"",""feature-caching"",""feature-circuit-lifecycle"",""feature-code-generation"",""feature-cors"",""feature-css-isolation"",""feature-dataprotection-redis"",""feature-devcerts"",""feature-dotnetwatch"",""feature-embedded-fileprovider"",""feature-hosting"",""feature-hot-reload"",""feature-httpabstractions"",""feature-httpclient-extensions"",""feature-httpclientfactory"",""feature-infrastructure-improvements"",""feature-installers"",""feature-integrity-check"",""feature-js-root-components"",""feature-jsonpatch"",""feature-localization"",""feature-middleware"",""feature-minimal-actions"",""feature-minimal-hosting"",""feature-model-binding"",""feature-mvc-antiforgery"",""feature-mvc-application-model"",""feature-mvc-execution-pipeline"",""feature-mvc-formatting"",""feature-mvc-razor-views"",""feature-mvc-testing"",""feature-openapi"",""feature-pipelines"",""feature-platform"",""feature-prerendering"",""feature-pwa"",""feature-rate-limit"",""feature-razor-pages"",""feature-razor-sdk"",""feature-razor.formatting"",""feature-razor.language"",""feature-razor.languageserver"",""feature-razor.vs"",""feature-razor.vscode"",""feature-rendering"",""feature-responsecaching"",""feature-routing"",""feature-runtime-compilation"",""feature-session"",""feature-single-file-publishing"",""feature-source-generators"",""feature-spa"",""feature-static-web-assets"",""feature-staticfiles"",""feature-svg"",""feature-templates"",""feature-usersecrets"",""feature-websockets"",""good first issue"",""helix"",""help wanted"",""http2"",""http3"",""identity-service"",""identity-ui"",""internal: debug"",""investigate"",""javascript"",""jcn-p0"",""jcn-p1"",""jcn-p2"",""k:1"",""k:2"",""k:3"",""linker-friendliness"",""migration"",""multi-tenancy"",""nativeaot"",""needs: attention :wave:"",""needs: author feedback"",""needs: design"",""needs: spec"",""not-on-roadmap"",""nullable"",""oidc"",""partner"",""perf"",""perf-bad-response"",""perf-not-running"",""perf-regression"",""performance-scenario-solution-close"",""pr: pending author input"",""priority:0"",""priority:1"",""priority:2"",""priority:3"",""question"",""razor tooling big rock"",""razor.compiler-toolingsupport"",""razor.tooling-fundamentals"",""rebase-needed"",""reevaluate"",""release-notes"",""reliability"",""responsecompressionmiddleware"",""retrospective-action"",""rewritemiddleware"",""roadmap"",""samples"",""security"",""servers-httpsys"",""servers-iis"",""servers-kestrel"",""servicing-approved"",""servicing-consider"",""servicing-more-info"",""servicing-rejected"",""severity-blocking"",""severity-major"",""severity-minor"",""severity-nice-to-have"",""signalr-client-c++"",""signalr-client-java"",""signalr-client-javascript"",""signalr-client-net"",""snappyjr"",""ss-p1"",""ss-p2"",""ss-p3"",""stale"",""status: no recent activity"",""status: resolved"",""status:committed"",""status:completed"",""status:cut"",""status:inprogress"",""status:proposed"",""stress"",""task"",""team:runtime"",""tell-mode"",""test-failure"",""test-fixed"",""theme"",""theme: .net appeals to new developers"",""theme: cloud native"",""theme: enterprise and lts"",""theme: great client app dev xp"",""theme: great set of tools"",""theme: inner-loop"",""theme: meeting developer expectations"",""theme: other areas"",""tooling"",""triage-focus"",""triaged"",""type: dependency update :arrow_up_small:"",""type: merge forward :fast_forward:"",""unloadability"",""user story"",""validation"",""working"",""yarp"",""? bedrock""]",[]
3502757,dotnet/roslyn,FALSE,87287,160,main,58,280,MIT License,1029,16060,3632,1586332,2015-01-11T02:39:03,2022-06-26T10:46:38,2022-06-26T06:47:02,https://docs.microsoft.com/dotnet/csharp/roslyn-sdk/,C#,28675,8836,32448,390,,,,[],2022-06-24T04:47:19,f7634f7503665406e717d27bbac581b13a0c21b6,,,"{""C#"":161661199,""Visual Basic .NET"":73411141,""PowerShell"":281121,""1C Enterprise"":257760,""Shell"":111494,""CMake"":9697,""Batchfile"":8186,""C++"":5602,""F#"":549}","[""0 - backlog"",""1 - planning"",""2 - ready"",""3 - working"",""4 - in review"",""_product-level triaged"",""api-approved"",""api-needs-work"",""api-ready-for-review"",""approved to merge"",""area-analyzers"",""area-compilers"",""area-external"",""area-ide"",""area-infrastructure"",""area-interactive"",""area-language design"",""area-performance"",""area-sdk and samples"",""ask-mode"",""auto-merge"",""blocked"",""blocking"",""bottom up work"",""bug"",""cla-already-signed"",""code gen quality"",""community"",""concept-api"",""concept-continuous improvement"",""concept-coreclr"",""concept-design debt"",""concept-determinism"",""concept-diagnostic clarity"",""concept-null annotations"",""concept-oop"",""concept-portability"",""contributor pain"",""cost:l"",""cost:m"",""cost:s"",""cost:xl"",""depth testing"",""design notes"",""dev17 ide priority"",""developer community"",""disabled test"",""discussion"",""documentation"",""epic"",""fabric-bot-test"",""feature - callerargumentexpressionattribute"",""feature - const interpolated strings"",""feature - editor config ui"",""feature - flow analysis"",""feature - function pointers"",""feature - ide value tracking"",""feature - interpolated string improvements"",""feature - ioperation"",""feature - param null checking"",""feature request"",""feature specification"",""flaky"",""good first issue"",""help wanted"",""ide-codestyle"",""ide-formatter"",""ide-intellisense"",""ide-msbuildworkspace"",""ide-navigation"",""ide-project"",""important"",""infraswat"",""integration-test"",""intellicode"",""intellisense-argument completion"",""intellisense-completion"",""intellisense-quick info"",""intellisense-signature help"",""interactive-debugging"",""interactive-dynamicanalysis"",""interactive-enc"",""interactive-scriptingide"",""interactive-scriptinglogic"",""internalask"",""investigating"",""investigation required"",""language-c#"",""language-vb"",""lsp"",""master-pr"",""merge conflicts"",""navigation-far"",""navigation-go to all"",""navigation-inheritance margin"",""navigation-sourcelink"",""need design review"",""need more info"",""needs shiproom approval"",""needs ux triage"",""new feature - async streams"",""new feature - editor config"",""new feature - extended property patterns"",""new feature - globalusingdirective"",""new feature - inline errors"",""new feature - inline parameter hints"",""new feature - introduce parameter"",""new feature - lambda improvements"",""new feature - linq conversion"",""new feature - list patterns"",""new feature - move static members"",""new feature - nuget add using"",""new feature - required members"",""new feature - source generators"",""new feature - staticabstractmembersininterfaces"",""new feature - warning waves"",""new language feature - constraints"",""new language feature - covariant returns"",""new language feature - default interface impl"",""new language feature - enhanced using"",""new language feature - expression-bodied ctor/dtor/accessor"",""new language feature - extension everything"",""new language feature - extension foreach"",""new language feature - file scoped namespaces"",""new language feature - local functions"",""new language feature - native int"",""new language feature - nullable reference types"",""new language feature - nullable semantic model"",""new language feature - nullable type parameters"",""new language feature - out variable declaration"",""new language feature - pattern matching"",""new language feature - range"",""new language feature - readonly references"",""new language feature - rebuild"",""new language feature - records"",""new language feature - ref locals and returns"",""new language feature - ref reassignment"",""new language feature - replace/original"",""new language feature - simple programs"",""new language feature - stackalloc initializers"",""new language feature - target-typed new"",""new language feature - throw expression"",""new language feature - tuples"",""new language feature - valuetask"",""pedantic ;)"",""pending director approval"",""perf-epic"",""performance-scenario-branch-switch"",""performance-scenario-responsiveness"",""performance-scenario-solution-close"",""performance-scenario-solution-open"",""pr for personal review only"",""priority:0"",""priority:1"",""priority:2"",""priority:3"",""proactive merge allowed"",""question"",""regression"",""resolution-answered"",""resolution-by design"",""resolution-duplicate"",""resolution-expired"",""resolution-external"",""resolution-fixed"",""resolution-not applicable"",""resolution-not reproducible"",""resolution-won't fix"",""retriage"",""source-build"",""sprint summary"",""stabilization/future-stabilization"",""status:committed"",""status:completed"",""status:cut"",""status:inprogress"",""status:proposed"",""story"",""submitted to shiproom"",""tell-mode"",""tenet-acquisition"",""tenet-compatibility"",""tenet-compliance"",""tenet-globalization"",""tenet-localization"",""tenet-performance"",""tenet-reliability"",""tenet-telemetry"",""tenet-user friendly"",""tenetexception-consider"",""tenetexception-open"",""tenetexception-permanent"",""tenetexception-tracked"",""test"",""test-gap"",""test-scenario"",""theme"",""untriaged"",""urgency-low"",""urgency-now"",""urgency-soon"",""user story"",""ux review complete"",""ux review not required"",""ux review requested"",""verification not required"",""verified""]",[]
3911502,blazorhero/cleanarchitecture,FALSE,709,3,master,5,33,MIT License,155,3166,677,3072,2021-02-26T04:39:36,2023-06-15T07:43:02,2023-06-22T07:35:21,,C#,265,71,127,13,,,,[],2022-07-23T06:32:57,11f810d97cb66a251dfbee335b581fa9f1d1beab,,,"{""C#"":671833,""HTML"":163755,""CSS"":1442,""Dockerfile"":1252,""JavaScript"":780}","[""bug"",""dependencies"",""documentation"",""duplicate"",""enhancement"",""good first issue"",""help wanted"",""invalid"",""question"",""wontfix""]",[]
3948135,donet5/sqlsugar,FALSE,6279,2,SqlSugar5,71,32,Apache License 2.0,254,4171,1202,59933,2015-07-13T05:07:40,2022-10-01T02:13:20,2022-09-30T09:28:54,https://www.donet5.com/Home/Doc,C#,970,2,111,0,,,,[],2022-10-01T02:12:59,634e9e3e0a6730611ff03edcc72ac0052596ef30,,,"{""C#"":6791185,""Batchfile"":412}","[""bug"",""duplicate"",""enhancement"",""help wanted"",""invalid"",""question"",""wontfix""]",[]
