id,name,isFork,commits,branches,defaultBranch,releases,contributors,license,watchers,stargazers,forks,size,createdAt,pushedAt,updatedAt,homepage,mainLanguage,totalIssues,openIssues,totalPullRequests,openPullRequests,blankLines,codeLines,commentLines,metrics,lastCommit,lastCommitSHA,hasWiki,isArchived,languages,labels,topics
3990217,cesanta/mongoose,FALSE,4831,6,master,38,108,Other,451,9456,2540,27611,2012-08-14T03:09:51,2023-05-09T10:25:22,2023-05-11T06:05:35,https://mongoose.ws,C,1229,0,831,2,,,,[],2023-05-09T10:25:18,717c9dbe8933b260d94973b15d6ba19a29551d87,,,"{""C"":752061,""C++"":56867,""Makefile"":10366,""Shell"":2992,""Batchfile"":382,""HTML"":13}",[],[]
3990218,raysan5/raylib,FALSE,6460,3,master,21,409,zlib License,255,12901,1537,383224,2013-10-24T03:46:04,2023-05-10T05:25:16,2023-05-11T07:53:34,http://www.raylib.com,C,1382,9,1428,2,,,,[],2023-05-10T05:25:12,452e3b494cd6bceaab290d0f5f23bff9c7887a1b,,,"{""C"":1707815,""Lua"":207134,""Makefile"":68893,""CMake"":31314,""Shell"":17639,""HTML"":17129,""Batchfile"":10043,""Zig"":4761,""Meson"":1336,""Roff"":1256}","[""android"",""bug"",""contributions are welcome!"",""duplicate"",""enhancement"",""external"",""funding needed"",""good first issue"",""hacktoberfest"",""help wanted"",""help! please..."",""html5"",""linux"",""macos"",""new feature"",""raspberrypi"",""windows""]",[]
3990219,onivim/oni2,FALSE,2198,530,master,0,95,,83,6439,247,290907,2019-01-02T04:11:23,2021-09-20T06:57:58,2021-09-21T02:53:59,https://v2.onivim.io,C,1548,523,2272,23,,,,[],2021-08-23T02:13:25,fda6bf7f3bb8caa6bc66225d36886a07a7a1579a,,,"{""C"":8337231,""Reason"":3880827,""JavaScript"":707563,""HTML"":31297,""OCaml"":18954,""Shell"":14813,""SCSS"":6732,""PowerShell"":4158,""Groovy"":3928,""Inno Setup"":3078,""Python"":2405,""Makefile"":2162,""Dockerfile"":1950,""Perl"":1922,""Ruby"":1703,""Objective-C"":1387,""Objective-C++"":1387,""Clojure"":1206,""Handlebars"":1064,""PHP"":1028,""Less"":1014,""Roff"":702,""Pug"":654,""Go"":652,""F#"":634,""Java"":599,""CoffeeScript"":590,""Rust"":532,""C#"":488,""Batchfile"":370,""R"":362,""ShaderLab"":330,""Swift"":284,""Lua"":252,""HLSL"":184,""Hack"":16}","[""a-accessibility"",""a-auto-indent"",""a-auto-update"",""a-buffer-list"",""a-build"",""a-cli"",""a-clipboard"",""a-codelens"",""a-command-palette"",""a-completion"",""a-configuration"",""a-docs"",""a-drag-drop"",""a-editor-component"",""a-emmet"",""a-extension"",""a-file-explorer"",""a-font"",""a-formatting"",""a-i18n"",""a-ime"",""a-infrastructure"",""a-input"",""a-language-support"",""a-learning"",""a-macro"",""a-markdown"",""a-marks"",""a-other"",""a-packaging"",""a-persistence"",""a-process"",""a-proxy"",""a-quickmenu"",""a-refactoring"",""a-registration"",""a-rtl"",""a-scm"",""a-search"",""a-snippets"",""a-ssh"",""a-syntax-highlighting"",""a-tab-pages"",""a-task"",""a-technical"",""a-terminal"",""a-themes"",""a-undo"",""a-ux"",""a-vim"",""a-vim-cmdline"",""a-wayland"",""a-welcome"",""a-workspace"",""b-license-key"",""b-not-qualified"",""breaking"",""bug"",""dependencies"",""discussion"",""e-easy"",""e-good-first-issue"",""e-hard"",""e-help-wanted"",""e-medium"",""enhancement"",""experimental"",""i-battery-life"",""i-crash"",""i-daily-editor-blocker"",""i-important"",""i-regression"",""i-slow"",""invalid"",""l-c#"",""l-c/c++"",""l-dart"",""l-dlang"",""l-elixir"",""l-elm"",""l-f#"",""l-go"",""l-haskell"",""l-java"",""l-javascript"",""l-latex"",""l-lua"",""l-markdown"",""l-nim"",""l-ocaml"",""l-php"",""l-python"",""l-reason"",""l-rescript"",""l-ruby"",""l-rust"",""l-scala"",""l-svelte"",""l-swift"",""l-terraform"",""l-typescript"",""l-vala"",""l-zig"",""m-beta"",""meta"",""n-critical"",""n-screenshot"",""p-backlog"",""p-high"",""p-low"",""platform-bsd"",""platform-linux"",""platform-macos"",""platform-other"",""platform-windows"",""platform-wsl"",""question"",""r-duplicate"",""r-external"",""r-fixed"",""r-no-repro"",""r-out-of-scope"",""r-wont-fix"",""s-awaiting-author"",""s-awaiting-decision"",""s-blocked"",""s-duplicate"",""s-merged"",""u-exthost"",""u-libvim"",""u-other"",""u-revery"",""u-skia"",""wip"",""wontfix""]",[]
3990220,imagemagick/imagemagick,FALSE,21150,3,main,214,144,Other,191,9119,1184,154744,2015-05-17T08:07:50,2023-05-08T12:58:47,2023-05-11T03:55:48,https://imagemagick.org,C,2646,135,381,1,,,,[],2023-05-08T06:38:48,ac48d8951371e41f7f5e833034762122b8caea85,,,"{""C"":18510546,""HTML"":12292081,""C++"":5029169,""Makefile"":1382336,""XS"":498847,""Shell"":461602,""Roff"":256259,""M4"":250308,""Perl"":215784,""Tcl"":20737,""DIGITAL Command Language"":13201,""CSS"":11438,""Dockerfile"":2540}","[""bug"",""dependencies"",""duplicate"",""enhancement"",""invalid"",""question"",""security"",""up for grabs"",""upstream"",""usage"",""wontfix""]",[]
3990221,zephyrproject-rtos/zephyr,FALSE,67942,100,main,100,397,Apache License 2.0,378,6431,4039,521108,2016-05-26T05:54:19,2022-08-07T07:42:16,2022-08-07T04:16:14,https://docs.zephyrproject.org,C,15255,1365,32874,559,,,,[],2022-08-05T07:40:49,be1380cc51bd872a5b0e8114cd60bddc37b863c5,,,"{""C"":38134331,""Python"":2075731,""CMake"":1141161,""Assembly"":444103,""Perl"":214776,""Shell"":116352,""C++"":43486,""SmPL"":36830,""SourcePawn"":20084,""Verilog"":6394,""Tcl"":5840,""Gherkin"":2014,""Smalltalk"":1885,""EmberScript"":996,""Haskell"":759,""VBA"":316,""PLSQL"":303,""Batchfile"":110}","[""area: acrn"",""area: adc"",""area: amp"",""area: api"",""area: arc"",""area: architectures"",""area: arm"",""area: arm64"",""area: audio"",""area: base os"",""area: bluetooth"",""area: bluetooth audio"",""area: bluetooth controller"",""area: bluetooth hci"",""area: bluetooth host"",""area: bluetooth iso"",""area: bluetooth llcp"",""area: bluetooth mesh"",""area: bluetooth qualification"",""area: boards"",""area: build system"",""area: c library"",""area: c++"",""area: camera"",""area: can"",""area: civetweb"",""area: clock control"",""area: clocks"",""area: cmsis-core"",""area: cmsis-dsp"",""area: cmsis-nn"",""area: code style"",""area: coding guidelines"",""area: compression"",""area: configuration system"",""area: conformance"",""area: console"",""area: continuous integration"",""area: counter"",""area: crypto / rng"",""area: dac"",""area: debugging"",""area: device management"",""area: device model"",""area: devicetree"",""area: devicetree binding"",""area: devicetree tooling"",""area: devops"",""area: dfu"",""area: disk access"",""area: display"",""area: dma"",""area: documentation"",""area: drivers"",""area: dx"",""area: ebpf"",""area: eeprom"",""area: emulation"",""area: espi"",""area: ethernet"",""area: exception handling"",""area: file system"",""area: flash"",""area: flashing"",""area: gpio"",""area: gui"",""area: hawkbit"",""area: hwinfo"",""area: i2c"",""area: i2s"",""area: ieee 802.15.4"",""area: interrupt controller"",""area: ipc"",""area: ipm"",""area: json"",""area: kconfig"",""area: kernel"",""area: kscan"",""area: led"",""area: linker scripts"",""area: logging"",""area: lora"",""area: lwm2m"",""area: macos"",""area: mcuboot"",""area: mcumgr"",""area: memory management"",""area: memory protection"",""area: minimal libc"",""area: miscellaneous"",""area: misra-c"",""area: modbus"",""area: modem"",""area: modules"",""area: multicore"",""area: native port"",""area: networking"",""area: networking clients"",""area: neural networks"",""area: newlib"",""area: nfc"",""area: nios2"",""area: offloading"",""area: openthread"",""area: optimization"",""area: osdp"",""area: ota"",""area: other"",""area: out of tree port"",""area: pci"",""area: peci"",""area: pinctrl"",""area: pinmux"",""area: pm cpu ops"",""area: portability"",""area: posix"",""area: power management"",""area: process"",""area: profiling"",""area: psci"",""area: pwm"",""area: qemu"",""area: qspi"",""area: riscv"",""area: rtc"",""area: samples"",""area: sanitycheck"",""area: scripts"",""area: security"",""area: sensors"",""area: settings"",""area: shell"",""area: shields"",""area: smp"",""area: sockets"",""area: sparc"",""area: spi"",""area: state machine framework"",""area: storage"",""area: task watchdog"",""area: technical debt"",""area: test framework"",""area: tests"",""area: testsuite"",""area: tf-m"",""area: timer"",""area: toolchains"",""area: tracing"",""area: trusted execution"",""area: twister"",""area: uart"",""area: usb"",""area: userspace"",""area: video"",""area: watchdog"",""area: west"",""area: wifi"",""area: workqueues"",""area: x86"",""area: x86_64"",""area: xtensa"",""backport"",""backport v1.14-branch"",""backport v2.3-branch"",""backport v2.4-branch"",""backport v2.5-branch"",""backport v2.6-branch"",""backport v2.7-auditable-branch"",""backport v2.7-branch"",""block: hw test"",""block: needs issue"",""block: toolchain"",""blocked"",""bug"",""code coverage"",""coverity"",""dependencies"",""deprecation"",""dev-review"",""dnm"",""duplicate"",""enhancement"",""experimental"",""ext"",""external"",""false positive"",""feature"",""feature request"",""footprint"",""good first issue"",""gsoc"",""hardware support"",""has conflicts"",""has-pr"",""hotfix"",""in progress"",""inclusive language"",""known issue"",""licensing"",""lts"",""maintainer"",""manifest"",""manifest-bl_mcu_sdk"",""manifest-canopennode"",""manifest-chre"",""manifest-civetweb"",""manifest-cmsis"",""manifest-edtt"",""manifest-embarc_mli"",""manifest-esp-idf"",""manifest-fatfs"",""manifest-fff"",""manifest-hal-intel"",""manifest-hal_altera"",""manifest-hal_atmel"",""manifest-hal_cypress"",""manifest-hal_espressif"",""manifest-hal_gd32"",""manifest-hal_gigadevice"",""manifest-hal_infineon"",""manifest-hal_microchip"",""manifest-hal_nordic"",""manifest-hal_nuclei"",""manifest-hal_nuvoton"",""manifest-hal_nxp"",""manifest-hal_openisa"",""manifest-hal_quicklogic"",""manifest-hal_raspberrypi"",""manifest-hal_rp_demo"",""manifest-hal_rpi_pico"",""manifest-hal_rpi_pico_demo"",""manifest-hal_silabs"",""manifest-hal_st"",""manifest-hal_stm32"",""manifest-hal_telink"",""manifest-hal_ti"",""manifest-hal_xtensa"",""manifest-iobus"",""manifest-libmetal"",""manifest-littlefs"",""manifest-loramac-node"",""manifest-lvgl"",""manifest-lz4"",""manifest-mbedtls"",""manifest-mcuboot"",""manifest-mcumgr"",""manifest-mipi-sys-t"",""manifest-nanopb"",""manifest-net-tools"",""manifest-nmsis"",""manifest-nrf_hw_models"",""manifest-open-amp"",""manifest-openthread"",""manifest-psa-arch-tests"",""manifest-qcbor"",""manifest-rimage"",""manifest-segger"",""manifest-sof"",""manifest-tensorflow"",""manifest-tf-m-tests"",""manifest-tflite-micro"",""manifest-tfm-bl2"",""manifest-tfm-mbedcrypto"",""manifest-tfm-mcuboot"",""manifest-tinycrypt"",""manifest-tracerecordersource"",""manifest-trusted-firmware-m"",""manifest-wasm-micro-runtime"",""manifest-zscilib"",""meta"",""needs review"",""openocd"",""platform: actions"",""platform: atmel"",""platform: broadcom"",""platform: esp32"",""platform: gd32"",""platform: gigadevice"",""platform: intel cavs"",""platform: ite"",""platform: microchip"",""platform: nrf"",""platform: nrf52_bsim"",""platform: nuvoton"",""platform: nuvoton_npcx"",""platform: nuvoton_numicro"",""platform: nxp"",""platform: openisa/rv32m1"",""platform: renesas"",""platform: silabs"",""platform: stm32"",""platform: synopsys"",""platform: ti"",""platform: x86"",""platform: xilinx"",""priority: high"",""priority: low"",""priority: medium"",""process"",""question"",""regression"",""release blocker"",""release notes"",""release notes required"",""rfc"",""role nomination"",""security review"",""stable api change"",""stale"",""trivial"",""tsc"",""waiting for response"",""west"",""wont fix""]",[]
3990222,riot-os/riot,FALSE,40638,29,master,36,294,Other,247,4230,1830,125925,2012-12-29T08:38:40,2022-08-07T06:51:46,2022-08-06T01:30:55,https://riot-os.org,C,2934,373,15468,327,,,,[],2022-08-06T08:38:38,3f1ac8a6b344a0a9396ccc0eae93f49af2ba9f77,,,"{""C"":22930648,""C++"":875844,""Makefile"":581112,""Python"":538371,""Assembly"":228902,""Shell"":24564,""SmPL"":2591,""Lua"":617,""Rust"":343,""Vim Snippet"":212}","[""area: arduino api"",""area: ble"",""area: boards"",""area: build system"",""area: c++"",""area: ci"",""area: coap"",""area: core"",""area: cpu"",""area: crypto"",""area: doc"",""area: drivers"",""area: examples"",""area: fs"",""area: kconfig"",""area: lora"",""area: network"",""area: ota"",""area: pkg"",""area: pm"",""area: posix"",""area: rdm"",""area: rust"",""area: saul"",""area: security"",""area: sys"",""area: tests"",""area: timers"",""area: toolchain"",""area: tools"",""area: usb"",""ci: disable test cache"",""ci: full build"",""ci: needs squashing"",""ci: ready for build"",""ci: run tests"",""ci: skip compile test"",""community: good first issue"",""community: hack'n'ack candidate"",""community: help wanted"",""discussion: bikeshedding"",""discussion: contested"",""discussion: final comments"",""discussion: finished"",""discussion: needs consensus"",""discussion: rfc"",""impact: major"",""impact: minor"",""os: freebsd"",""os: mac os x"",""os: windows"",""platform: arm"",""platform: avr"",""platform: esp"",""platform: mips"",""platform: msp"",""platform: native"",""platform: risc-v"",""pr-award-nominee"",""process: api change"",""process: blocked by feature freeze"",""process: deprecation"",""process: needs >1 ack"",""process: needs backport"",""process: release backport"",""process: release cycle"",""process: removal"",""release notes: added"",""release notes: ignored"",""reviewed: 1-fundamentals"",""reviewed: 2-code-design"",""reviewed: 3-testing"",""reviewed: 4-code-style"",""reviewed: 5-documentation"",""state: archived"",""state: demonstrator"",""state: don't stale"",""state: duplicate"",""state: invalid"",""state: stale"",""state: waiting for ci update"",""state: waiting for other pr"",""state: wip"",""state: won't fix"",""tf: config"",""tf: i2c"",""type: bug"",""type: cleanup"",""type: enhancement"",""type: new feature"",""type: question"",""type: tracking"",""waiting for author"",""waiting for maintainer""]",[]
3990224,gnome/gimp,FALSE,49870,188,master,0,160,Other,200,3928,612,650493,2012-06-03T01:37:45,2023-05-02T04:04:08,2023-05-02T06:26:03,https://gitlab.gnome.org/GNOME/gimp,C,0,0,34,0,,,,[],2023-05-02T09:17:56,bb49e9df345244c5314fbeb1d1c6f23171c5cedc,,,"{""C"":40212011,""Python"":462412,""Makefile"":414306,""Scheme"":335901,""C++"":300450,""Meson"":279503,""M4"":171625,""Perl"":161733,""Inno Setup"":72409,""Shell"":61781,""CSS"":22893,""GAP"":17312,""Yacc"":15928,""XSLT"":10387,""Lua"":9817,""JavaScript"":7837,""Lex"":6479,""Vala"":6077,""Batchfile"":1657,""Dockerfile"":1250,""Vim Script"":1017,""CMake"":169,""Emacs Lisp"":151}","[""bug"",""duplicate"",""enhancement"",""invalid"",""question"",""wontfix""]",[]
3990225,gnif/lookingglass,FALSE,3101,13,master,22,62,GNU General Public License v2.0,122,4079,249,4859,2017-12-07T06:33:55,2023-06-12T09:30:43,2023-06-19T01:52:16,,C,364,8,714,5,,,,[],2023-05-03T08:20:01,53525847fd99d986bbe5c40ee22f87ad4244108a,,,"{""C"":1541835,""C++"":64415,""CMake"":42344,""NSIS"":8999,""GLSL"":7661,""Python"":4379,""Shell"":3420,""Makefile"":456,""Awk"":255}","[""bug"",""documentation"",""duplicate"",""enhancement"",""good first issue"",""help wanted"",""invalid"",""investigate"",""low-priority-bug"",""needs-information"",""needs-work"",""question"",""wontfix""]","[""kvm-framerelay"",""kvmfr"",""qemu-kvm"",""vga-pci-passthrough""]"
3990226,swaywm/wlroots,FALSE,5182,3,master,17,168,MIT License,108,1974,361,8862,2017-04-25T03:33:43,2022-02-16T10:22:50,2022-02-17T02:21:41,https://gitlab.freedesktop.org/wlroots/wlroots/,C,1235,303,2069,93,,,,[],2021-11-01T04:09:00,0855cdacb2eeeff35849e2e9c4db0aa996d78d10,,,"{""C"":2066824,""Meson"":20737,""Makefile"":1037,""GLSL"":994}","[""allocator"",""backend"",""backend/drm"",""backend/libinput"",""backend/wayland"",""backend/x11"",""breaking"",""bug"",""build system"",""data-device"",""duplicate"",""enhancement"",""good first issue"",""input/keyboard"",""input/pointer"",""input/tablet"",""input/touch"",""layer-shell"",""meta"",""needs info"",""output"",""output-layout"",""proposal"",""question"",""renderer"",""renderer/gles2"",""renderer/pixman"",""renderer/vulkan"",""scene"",""seat"",""session"",""surface"",""waiting on reporter"",""xdg-shell"",""xwayland""]",[]
3990227,opensips/opensips,FALSE,17226,28,master,0,115,Other,97,1076,528,155926,2013-05-09T11:16:38,2023-05-09T09:43:21,2023-04-29T03:02:16,https://opensips.org,C,2237,245,844,23,,,,[],2023-05-09T11:31:25,b0068befde13dc115d452e558916a5621cb1368a,,,"{""C"":16237754,""Makefile"":122660,""Shell"":95945,""Perl"":72949,""Yacc"":71744,""Python"":64356,""C++"":38341,""M4"":32217,""XS"":31933,""Lex"":29552,""PHP"":16028,""Roff"":10769,""Raku"":5351,""Vim Script"":4963,""CMake"":461}","[""bounty"",""bug"",""duplicate"",""feature request"",""fixed"",""good first issue"",""help wanted"",""high-priority"",""improvement"",""invalid"",""investigating"",""low-priority"",""new feature"",""outdated"",""question"",""script bug"",""stale"",""wontfix"",""works for me""]",[]
3990232,rizinorg/rizin,FALSE,28020,68,dev,12,363,GNU Lesser General Public License v3.0,39,1604,190,138046,2020-09-30T09:15:56,2022-10-03T01:48:29,2022-10-02T04:18:41,https://rizin.re,C,755,261,2262,20,,,,[],2022-10-02T12:53:00,ed7a283b6f567343d8460a172190953823ba39ea,,,"{""C"":27877044,""Meson"":170421,""C++"":158474,""Roff"":73586,""Python"":61729,""Shell"":30614,""JavaScript"":19035,""CMake"":5850,""Perl"":4737,""R"":3344,""Rust"":3262,""Makefile"":2778,""Dockerfile"":2438,""Pawn"":2391,""Assembly"":615,""Gnuplot"":431}","[""android"",""api"",""arm"",""assembly"",""blocker"",""bsd"",""bug"",""buildsystem"",""c++"",""cmd-api"",""command"",""config"",""crash"",""dex"",""dietline"",""disassembly"",""documentation"",""duplicate"",""dwarf"",""elf"",""enhancement"",""esil"",""flirt"",""gdb"",""good first issue"",""graph"",""heap"",""help wanted"",""high-priority"",""infrastructure"",""invalid"",""java"",""json"",""linux"",""mach-o"",""macos"",""mangling"",""merge-when-green"",""mips"",""optimization"",""panel"",""pdb"",""pe"",""pf"",""port"",""post-release"",""ppc"",""projects"",""question"",""radare2"",""refactor"",""regression"",""remote"",""removal"",""review-needed"",""rizin"",""rsoc"",""rz-asm"",""rz-ax"",""rz-bin"",""rz-diff"",""rz-find"",""rz-gg"",""rz-hash"",""rz-run"",""rz-sign"",""rz-test"",""rzanalysis"",""rzarch"",""rzbin"",""rzbreakpoint"",""rzcons"",""rzcore"",""rzcrypto"",""rzdebug"",""rzdiff"",""rzegg"",""rzflag"",""rzhash"",""rzil"",""rzio"",""rzlang"",""rznum"",""rzparse"",""rzreg"",""rzsyscall"",""rztype"",""rzutil"",""scripting"",""shell"",""signatures"",""stable-backport"",""stale"",""systemz"",""test-required"",""unit-test"",""variable"",""visual"",""waiting-for-author"",""webui"",""windbg"",""windows"",""wontfix"",""x86""]",[]
3990801,emscripten-core/emscripten,FALSE,25465,226,main,0,391,Other,599,23688,3067,266178,2011-02-12T05:23:30,2023-05-02T06:54:26,2023-05-02T12:45:11,,C,8170,1293,10800,243,,,,[],2023-05-01T09:30:53,90732f878376a177f2daf109852b57c3d6863a91,,,"{""C"":13249768,""C++"":12398705,""JavaScript"":3155522,""Python"":1115664,""HTML"":278651,""CMake"":112815,""Batchfile"":85895,""Assembly"":64672,""NASL"":31808,""Shell"":27477,""Makefile"":17272,""Pawn"":16548}","[""asyncify"",""c++ exceptions"",""cmake"",""code size"",""cygwin"",""dependencies"",""desktop opengl emulation"",""docs"",""dynamic_linking"",""egl"",""embind"",""emsdk"",""es modules"",""fastcomp"",""filesystem"",""flaky test"",""gl"",""glew"",""glfw"",""glut"",""good first bug"",""help wanted"",""html5 api"",""ie support"",""important"",""ios"",""javascript"",""linux"",""llvm wasm backend"",""memory growth"",""multithreading"",""networking"",""offscreencanvas"",""openal"",""osx"",""performance"",""pinned"",""rust integration"",""sanitizers"",""sdl"",""security"",""simd"",""tests"",""triaged"",""utf"",""wasm64"",""wasmfs"",""webgpu"",""windows"",""wontfix""]",[]
3990835,catboost/catboost,FALSE,45298,15,master,81,172,Apache License 2.0,193,6932,1090,1546540,2017-07-18T05:29:04,2023-02-02T06:28:37,2023-02-07T10:03:55,https://catboost.ai,C,1967,450,324,34,,,,[],2023-01-19T10:22:56,e28e1c10836e769383b4e936b6e97bfc38768484,,,"{""C"":146431101,""Python"":132359241,""C++"":100242538,""Makefile"":80586291,""Assembly"":18510998,""Fortran"":12137548,""Cython"":11192428,""Cuda"":3738156,""Scala"":541746,""CMake"":402998,""Perl"":187038,""NASL"":181239,""R"":178961,""TeX"":129671,""Roff"":117724,""Java"":106487,""Ragel"":103610,""SWIG"":83852,""HTML"":77696,""JavaScript"":60729,""Shell"":54824,""C#"":48653,""Starlark"":36207,""DIGITAL Command Language"":26402,""TypeScript"":21578,""Rust"":18750,""SourcePawn"":15450,""Batchfile"":13915,""Smarty"":10526,""PowerShell"":9033,""MATLAB"":8692,""Clean"":8463,""CSS"":7048,""Pawn"":5068,""Forth"":3787,""Io"":3350,""M4"":3345,""Dockerfile"":2053,""Jinja"":1900,""PHP"":827,""Kotlin"":45}","["".net"",""bug"",""build issues"",""crash"",""cudf"",""dependencies"",""discussion"",""distributed training"",""documentation"",""does not reproduce"",""duplicate"",""eval_formula"",""good first issue"",""gpu"",""help wanted"",""in progress"",""java"",""need info"",""need research"",""performance"",""planned"",""python"",""quality"",""r"",""sklearn_compatibility"",""spark"",""visualization"",""windows"",""won't fix""]",[]
3990856,turanszkij/wickedengine,FALSE,3535,12,master,20,28,MIT License,146,4457,470,653356,2015-06-20T01:35:19,2023-05-10T12:53:08,2023-05-11T07:03:59,https://wickedengine.net,C,288,36,369,0,,,,[],2023-05-10T12:53:01,1735338930fae95b9526dd000c1fdbb2eb48de31,,,"{""C"":53635032,""C++"":22500574,""POV-Ray SDL"":1533033,""HLSL"":1223462,""Lua"":167214,""CMake"":65809,""Objective-C"":5651,""Python"":2962,""Shell"":211}","[""blocked"",""bug"",""feature request"",""improvement"",""performance"",""support""]",[]
3990883,surge-synthesizer/surge,FALSE,4624,33,main,1,67,GNU General Public License v3.0,70,2488,332,411237,2018-09-20T10:32:25,2023-05-09T03:46:11,2023-05-10T03:46:17,https://surge-synthesizer.github.io/,C,2785,200,4233,1,,,,[],2023-05-09T03:46:10,8a80f2375e4d1404d57f480179446cf1544aea8e,,,"{""C"":9715529,""C++"":7283257,""Jupyter Notebook"":215472,""CMake"":79933,""Python"":43580,""Shell"":29236,""Inno Setup"":21467,""Perl"":10200,""PowerShell"":3730,""Lua"":3581}","[""accessibility"",""airwindows"",""arm"",""au"",""audio formats"",""awaiting user information"",""before beta"",""breaking change"",""bug report"",""cannot reproduce"",""clap"",""code cleanup"",""code hints requested"",""code refactoring"",""content"",""design required"",""discussion"",""documentation"",""dsp"",""effects"",""experimental"",""feature request"",""fm enhancements"",""fx plugin"",""have a plan"",""host automation"",""host specific"",""infrastructure"",""juce ex machina"",""linux"",""lv2"",""macos"",""midi"",""might bounce out of milestone"",""modulation"",""mpe"",""oscillator"",""patch browser"",""performance"",""python api"",""rebuild with juce"",""release plan"",""requires param list change"",""resolved"",""skinning engine"",""standalone"",""stereo"",""tuning"",""ui"",""user support request"",""ux"",""vst3"",""windows"",""wip"",""won't be done""]",[]
3995171,redis/redis,FALSE,11379,78,unstable,35,392,BSD 3-Clause New or Revised License,2607,56725,21738,121564,2009-03-21T10:32:25,2022-09-11T05:40:28,2022-09-12T02:13:06,http://redis.io,C,5618,1706,5458,475,,,,[],2022-09-11T08:22:59,36abc0fa8f50a0c5bbe8b5ddcca657d6ada94363,,,"{""C"":5830160,""Tcl"":1495268,""Ruby"":24495,""Shell"":21946,""Python"":18387,""Makefile"":17555,""C++"":5987,""Smarty"":1047}","[""7.0-must-have"",""7.0-not-after-rc1"",""action:run-benchmark"",""aof"",""approval-needed"",""breaking-change"",""build system"",""class:bug"",""class:cleanup"",""class:feature"",""class:optimization"",""class:question"",""class:text"",""cluster"",""cpu efficiency"",""crash report"",""critical bug"",""datastructure"",""documentation"",""expected behavior"",""geo"",""important"",""latency"",""memory efficiency"",""modules system"",""networking"",""non critical bug"",""operations"",""portability"",""pubsub"",""rdb"",""redis-cli"",""release-notes"",""replication"",""review-and-merge"",""safe-to-merge"",""scripting"",""security"",""sentinel"",""spam"",""state-approved"",""state-cannot-replicate"",""state-design-effort-needed"",""state-doc-needed"",""state-op-waiting-for-reply"",""state-proposed-feature"",""state-test-needed"",""state-try-to-reproduce"",""state-work-needed"",""state:help-wanted"",""state:major-decision"",""state:needs-code-doc"",""state:needs-coding"",""state:needs-design"",""state:needs-doc-pr"",""state:needs-investigation"",""state:needs-review"",""state:needs-test-code"",""state:needs-testing"",""state:to-be-closed"",""state:to-be-merged"",""status:duplicate"",""status:invalid"",""status:unreproducible"",""status:wontfix"",""streams"",""testing"",""waiting-op-reply"",""ziplist""]",[]
3995172,php/php-src,FALSE,129302,414,master,0,227,Other,1438,34126,7271,481775,2011-06-16T01:52:25,2022-08-06T07:17:40,2022-08-06T09:47:42,https://www.php.net,C,678,180,8514,226,,,,[],2022-08-06T07:17:36,2650340b94889e2859bf76f192c67aa2b18fd377,,,"{""C"":80702151,""PHP"":26117219,""M4"":413916,""C++"":351232,""Shell"":303926,""Lua"":272151,""JavaScript"":196996,""Assembly"":189907,""Lex"":97599,""Yacc"":83614,""Makefile"":32866,""Roff"":31543,""GAP"":23475,""GDB"":13366,""Batchfile"":10885,""XSLT"":7715,""DTrace"":4514,""Awk"":2920,""HTML"":411}","[""bug"",""category: arrays"",""category: build system"",""category: documentation"",""category: engine"",""category: filesystem"",""category: jit"",""category: math"",""category: optimizer"",""category: streams"",""category: strings"",""category: tests"",""category: windows"",""extension: bcmath"",""extension: bz2"",""extension: calendar"",""extension: com_dotnet"",""extension: ctype"",""extension: curl"",""extension: date"",""extension: dba"",""extension: dom"",""extension: enchant"",""extension: exif"",""extension: ffi"",""extension: fileinfo"",""extension: filter"",""extension: ftp"",""extension: gd"",""extension: gettext"",""extension: gmp"",""extension: hash"",""extension: iconv"",""extension: imap"",""extension: intl"",""extension: json"",""extension: ldap"",""extension: libxml"",""extension: mbstring"",""extension: mysqli"",""extension: mysqlnd"",""extension: oci8"",""extension: odbc"",""extension: opcache"",""extension: openssl"",""extension: pcntl"",""extension: pcre"",""extension: pdo (core)"",""extension: pdo_dblib"",""extension: pdo_firebird"",""extension: pdo_mysql"",""extension: pdo_oci"",""extension: pdo_odbc"",""extension: pdo_pgsql"",""extension: pdo_sqlite"",""extension: pgsql"",""extension: phar"",""extension: posix"",""extension: pspell"",""extension: readline"",""extension: reflection"",""extension: session"",""extension: shmop"",""extension: simplexml"",""extension: snmp"",""extension: soap"",""extension: sockets"",""extension: sodium"",""extension: spl"",""extension: sqlite3"",""extension: standard"",""extension: sysvmsg"",""extension: sysvsem"",""extension: sysvshm"",""extension: tidy"",""extension: tokenizer"",""extension: xml"",""extension: xmlreader"",""extension: xmlwriter"",""extension: xsl"",""extension: zend_test"",""extension: zip"",""extension: zlib"",""feature"",""fibers"",""hacktoberfest-accepted"",""parameter names"",""quickfix"",""refactoring"",""rfc"",""sapi: apache2handler"",""sapi: cgi"",""sapi: cli"",""sapi: cli_server"",""sapi: embed"",""sapi: fpm"",""sapi: fuzzer"",""sapi: litespeed"",""sapi: phpdbg"",""security"",""status: duplicate"",""status: invalid"",""status: needs feedback"",""status: needs triage"",""status: verified"",""status: won't fix"",""stubs"",""tentative returns"",""type information"",""waiting on author"",""waiting on review"",""waiting on rm"",""warning promotion""]",[]
